id,code,name,partner_id/id,phone,address,franchise_start_date,franchise_end_date,description,status,portal_locked,invoiced
franchise_h453,H453,[H453] Cửa hàng Ấp Chợ Trạm,wujia_franchise.partner_franchise_h453,0818118879,"Ấp Chợ Trạm, Mỹ Lệ, Cần Giuộc, Long An",2025-10-01,2027-10-01,,active,0,0
franchise_h456,H456,[H456] Cửa hàng  Đ.Chợ Hoàng Gia,wujia_franchise.partner_franchise_h456,0976423435,"Đ.Chợ Hoàng Gia, Tân Định, Bến Cát, Bình Dương",2025-10-22,2027-10-22,,active,0,0
franchise_h457,H457,[H457] Cửa hàng 545/A,wujia_franchise.partner_franchise_h457,0865 842 832,"36 Phùng Hưng ,khu 4 ấp Long Đức 1, Tam Phước, Biên Hoà, Đồng Nai.",2025-10-18,2027-10-18,"Cấm dừng, cấm đỗ : 6h-8h; 16h-18h",active,0,0
franchise_h458,H458,[H458] Cửa hàng 12/6E đường Trần Văn Mười,wujia_franchise.partner_franchise_h458,0902503696,"12/6E đường Trần Văn Mười, xã Xuân Thới Đông, Hóc Môn, TP.HCM",2025-10-22,2027-10-22,,active,0,0
franchise_h454,H454,[H454] Cửa hàng 13/1A đường Lý Văn Sâm,wujia_franchise.partner_franchise_h454,0762221848,"13/1A đường Lý Văn Sâm, Khu Phố 6, Phường Tam Hiệp, Biên Hòa, Đồng Nai",2025-10-02,2027-10-02,Cấm 2T (biển cấm đầu đường),active,0,0
franchise_h455,H455,[H455] Cửa hàng 139A Rừng Sác,wujia_franchise.partner_franchise_h455,0385985262,"139A Rừng Sác, Bình Khánh, Cần Giờ",2025-10-16,2027-10-16,,active,0,0
franchise_h462,H462,[H462] Cửa hàng 172 Hùng Vương,wujia_franchise.partner_franchise_h462,0979118410,"172 Hùng Vương, TT. Gia Ray, Xuân Lộc, Đồng Nai",2025-10-24,2027-10-24,Cấm 2T5,active,0,0
franchise_h459,H459,[H459] Cửa hàng Ấp Phú Hoà 2,wujia_franchise.partner_franchise_h459,03995119934,"Ấp Phú Hoà 2, Xã Bình Hoà, Huyện Châu Thành, Tỉnh An Giang",2025-10-22,2027-10-22,,active,0,0
franchise_h460,H460,[H460] Cửa hàng 159 Tô Ngọc Vân,wujia_franchise.partner_franchise_h460,0909 554 754,"159 Tô Ngọc Vân, Thạnh Xuân, Q12",2025-10-23,2027-10-23,,active,0,0
franchise_h464,H464,"[H464] Cửa hàng 154 27 tháng 4, TT. Phước Bửu",wujia_franchise.partner_franchise_h464,0798156999,"154 27 tháng 4, TT. Phước Bửu, Xuyên Mộc, Bà Rịa - Vũng Tàu",2025-11-06,2027-11-06,,active,0,0
franchise_h465,H465,[H465] Cửa hàng 716 đường Quang Trung,wujia_franchise.partner_franchise_h465,0364 691 623,"716 đường Quang Trung, Gò Vấp, TP HCM",2025-11-12,2027-11-12,,active,0,0
franchise_h461,H461,"[H461] Cửa hàng 105, quốc lộ 1A, phường 5",wujia_franchise.partner_franchise_h461,0867396870,"105, phường 5, thành phố Tân An, tỉnh Long An",2025-10-23,2027-10-23,Cầu cấm 5T,active,0,0
franchise_h467,H467,[H467] Cửa hàng 547 Đường Nguyễn Trãi,wujia_franchise.partner_franchise_h467,0969277467,"547 Đường Nguyễn Trãi, Lái Thiêu, Bình Dương",2025-11-12,2027-11-12,"Cấm tải 2.5 tấn
Trong khung giờ: 6h30-7h30; 16h30-17h30.",active,0,0
franchise_h473,H473,[H473] Cửa hàng 204 Đường Dương Đình Hội,wujia_franchise.partner_franchise_h473,0909136473,"204 Đường Dương Đình Hội, Khu Phố 21, Phường Phước Long, TP HCM.",2026-08-27,,,draft,0,0
franchise_h474,H474,"[H474] Cửa hàng Số 8, đường Võ Thị Diệp",wujia_franchise.partner_franchise_h474,0345 983 891,"Số 8, đường Võ Thị Diệp, thị trấn Thới Lai, Huyện Thới Lai, Tp. Cần Thơ.",2026-08-27,,,draft,0,0
franchise_h466,H466,[H466] Cửa hàng 544 Nguyễn Oanh,wujia_franchise.partner_franchise_h466,0905 010 095,"544 Nguyễn Oanh, Gò Vấp, TP HCM",2025-11-10,2027-11-10,,active,0,0
franchise_h471,H471,[H471] Cửa hàng 745 Đường Chu Văn An,wujia_franchise.partner_franchise_h471,0916110649,"745 Đường Chu Văn An, Phú Tân, An Giang",2026-08-27,,,draft,0,0
franchise_h476,H476,[H476] Cửa hàng 686-688 Quốc lộ 1A,wujia_franchise.partner_franchise_h476,0973596297,"686-688 Quốc lộ 1A, Ấp Phú Lợi, Xã Tân Phú Thạnh, huyện Châu Thành A, Tỉnh Hậu Giang",2026-08-27,,,draft,0,0
franchise_h463,H463,[H463] Cửa hàng 374 QL1,wujia_franchise.partner_franchise_h463,0931328613,"374 QL1, Đông Hoà, Trảng Bom, Đồng Nai",2025-11-27,2027-11-27,,active,0,0
franchise_h470,H470,"[H470] Cửa hàng Số 126, ĐT851, khóm 1",wujia_franchise.partner_franchise_h470,0399519934,"Số 126, ĐT851, khóm 1, thị trấn Lai Vung, huyện Lai Vung, tỉnh Đồng Tháp",2026-08-27,,,draft,0,0
franchise_h482,H482,[H482] Cửa hàng 446 Khu Phố 2,wujia_franchise.partner_franchise_h482,0378087734,"446 Khu Phố 2, Thị Trấn Dương Minh Châu, Tỉnh Tây Ninh",2026-08-27,,,draft,0,0
franchise_h475,H475,[H475] Cửa hàng Võ Thị Sáu - Số Nhà 231 Khu Phố Hải Bình,wujia_franchise.partner_franchise_h475,0399519934,Võ Thị Sáu - Số Nhà 231 Khu Phố Hải Bình  _Thị Trấn Long Hải - Huyện Long Điền -Tỉnh Bà Rịa _ Vũng Tàu,2026-08-27,,,draft,0,0
franchise_h313,H313,[H313] Cửa hàng 120B Bình Thới,wujia_franchise.partner_franchise_h313,0769985893,"120B Bình Thới, Phường 14, Quận 11, Thành Phố Hồ Chí Minh",2027-07-20,2027-07-21,,active,0,0
franchise_h479,H479,[H479] Cửa hàng 133 Nguyễn Du,wujia_franchise.partner_franchise_h479,0339111056,"133 Đường Nguyễn Du, Bình Hòa, Thuận An, Bình Dương",2026-08-27,,,draft,0,0
franchise_h481,H481,[H481] Cửa hàng 144 Khóm 2,wujia_franchise.partner_franchise_h481,0866201086,"Số nhà 144, Khóm 2 phường Hộ Phòng, thị xã Giá Rai tỉnh Bạc Liêu.",2026-08-27,,,draft,0,0
franchise_h478,H478,[H478] Cửa hàng 347 Nguyễn Hữu Trí,wujia_franchise.partner_franchise_h478,0378073363,"347 Nguyễn Hữu Trí, Huyện Bình Chánh, TP. HCM",2026-08-27,,,draft,0,0
franchise_h469,H469,[H469] Cửa hàng  126A4 Liên Khu 5-6,wujia_franchise.partner_franchise_h469,0334222768,"126A4 Đường Liên Khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h477,H477,[H477] Cửa hàng 5D 8/2 Trần Văn Giàu,wujia_franchise.partner_franchise_h477,0373 339 227,"5D 8/2 Trần Văn Giàu, Bình Lợi, Đức Hòa, Long An",2026-08-27,,,draft,0,0
franchise_h472,H472,[H472] Cửa hàng 185 Hoàng hữu Nam,wujia_franchise.partner_franchise_h472,0988786844,"185 Hoàng hữu Nam , phường tăng nhơn Phú A , TP Thủ đức, TP HCM",2026-08-27,,,draft,0,0
franchise_h483,H483,[H483] Cửa hàng 225 Lê Lợi,wujia_franchise.partner_franchise_h483,0966579675,"225 Lê Lợi, Phường Thắng Nhì, Thành Phố Vũng Tàu",2026-08-27,,,draft,0,0
franchise_h487,H487,[H487] Cửa hàng Số 1015 Tỉnh Lộ 43,wujia_franchise.partner_franchise_h487,0867555338,"Số 1015 Tỉnh Lộ 43, Khu phố 19, Phường Tam Bình, TP HCM",2026-01-05,2028-01-05,,active,0,0
franchise_h484,H484,[H484] Cửa hàng 94/4 Tổ 10,wujia_franchise.partner_franchise_h484,0988196259,"94/4 Tổ 10, Phường Tân Biên, Biên Hòa, Đồng Nai",2026-08-27,,,draft,0,0
franchise_h468,H468,"[H468] Cửa hàng D19/6, tổ 17, khu phố Bình Thuận 2",wujia_franchise.partner_franchise_h468,0399519934,"D19/6, tổ 17, khu phố Bình Thuận 2, phường Thuận Giao, tp.Thuận An, Bình Dương",2025-11-13,2027-11-13,,active,0,0
franchise_h480,H480,[H480] Cửa hàng 511 Nguyễn Tri Phương,wujia_franchise.partner_franchise_h480,0978434819,"511 Nguyễn Tri Phương, An Bình, Dĩ An, Bình Dương",2026-08-27,,,draft,0,0
franchise_h485,H485,[H485] Cửa hàng 53 Quang Trung,wujia_franchise.partner_franchise_h485,0899994849,"53 Quang Trung, Phan Rí Cửa, Tuy Phong, Bình Thuận",2026-08-27,,,draft,0,0
franchise_h486,H486,[H486] Cửa hàng 302 Lý Thường Kiệt,wujia_franchise.partner_franchise_h486,0779695876,"302 Lý Thường Kiệt, Phường 6, Tân Bình, TP HCM.",2026-08-27,,,draft,0,0
franchise_h488,H488,[H488] Cửa hàng 295 Ấp Lạc Tấn,wujia_franchise.partner_franchise_h488,0393131932,"Số 295 Ấp Lạc Tấn,  Xã Nhựt Tảo, Tỉnh Tây Ninh.",2026-08-27,,9:00 mở cửa,draft,0,0
franchise_h491,H491,[H491] Cửa hàng 822 Tôn Đức Thắng,wujia_franchise.partner_franchise_h491,0971918790,"822 Đường Tôn Đức Thắng, Tiến Thành, Đồng Xoài, Tỉnh Bình Phước",2026-01-12,2028-01-12,,active,0,0
franchise_h489,H489,[H489] Cửa hàng 76B Tổ 7,wujia_franchise.partner_franchise_h489,0786449436,"76B Tổ 7, Khu phố Phú Chánh, Thị Xã Tân Uyên, Tỉnh Bình Dương",2026-01-17,2028-01-17,,active,0,0
franchise_h490,H490,[H490] Cửa hàng Số 13 Tổ 1,wujia_franchise.partner_franchise_h490,0368665170,Số 13 Tổ 1 Ấp 5 Xã Hưng Hòa Huyện Bàu Bàng  Tỉnh Bình Dương,2026-01-12,2028-01-12,,active,0,0
franchise_h492,H492,[H492] Cửa hàng 104 Bùi Công Trừng,wujia_franchise.partner_franchise_h492,0933760095,"104 Bùi Công Trừng, Ấp 3, Xã Đông Thạnh, Hóc Môn, TP HCM",2026-01-17,2028-01-17,,active,0,0
franchise_h493,H493,[H493] Cửa hàng 44 Nguyễn Văn Quá,wujia_franchise.partner_franchise_h493,0969442223,"44 Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP HCM",2026-08-27,,,draft,0,0
franchise_h494,H494,[H494] Cửa hàng 964 Đường CMT8,wujia_franchise.partner_franchise_h494,0974497836,"964 Đường CMT8, Chánh Nghĩa, Thủ Dầu Một, Bình Dương",2026-08-27,,,draft,0,0
franchise_h499,H499,[H499] Cửa hàng 40 Đường Phước Thiện,wujia_franchise.partner_franchise_h499,0329143177,"40 Đường Phước Thiện, Phường Long Thạnh Mỹ, TP Thủ Đức, TP HCM",2026-08-27,,,draft,0,0
franchise_h500,H500,[H500] Cửa hàng 23 Hưng Nhơn,wujia_franchise.partner_franchise_h500,0935188497,"23 Hưng Nhơn, Xã Tân Kiên, Bình Chánh, TP.HCM",2026-08-27,,,draft,0,0
franchise_h501,H501,[H501] Cửa hàng B5/19N Trần Đại Nghĩa,wujia_franchise.partner_franchise_h501,0902458374,"B5/19N Trần Đại Nghĩa, xã Tân Kiên, Bình Chánh, TP HCM",2026-08-27,,,draft,0,0
franchise_h503,H503,"[H503] Cửa hàng QL 20, Ấp Hòa Bình",wujia_franchise.partner_franchise_h503,0344501659,"QL20, ấp Hoà Bình, xã La Ngà, Định Quán, tỉnh Đồng Nai.",2026-08-27,,,draft,0,0
franchise_h495,H495,[H495] Cửa hàng 44 Nguyễn Văn Tiết,wujia_franchise.partner_franchise_h495,0337906551,"44 Nguyễn Văn Tiết, Phường Lái Thiêu, Tỉnh Bình Dương",2026-08-27,,,draft,0,0
franchise_h496,H496,[H496] Cửa hàng Đường ĐT 826,wujia_franchise.partner_franchise_h496,0829 026 226,"Đường ĐT 826, Xã Long Trạch, Huyện Cần Đước, Tỉnh Long An",2026-08-27,,,draft,0,0
franchise_h505,H505,[H505] Cửa hàng 197 Huỳnh Thúc Kháng,wujia_franchise.partner_franchise_h505,0783 883 488,"197 Huỳnh Thúc Kháng, Mũi Né, Bình Thuận",2026-08-27,,,draft,0,0
franchise_h506,H506,[H506] Cửa hàng 119 Võ Thị Sáu,wujia_franchise.partner_franchise_h506,0941 131 931,"119 Đường Võ Thị Sáu , Liên Hương , Tuy Phong , Bình Thuận",2026-08-27,,,draft,0,0
franchise_h514,H514,[H514] Cửa hàng Số 67 Ấp Thị Tứ,wujia_franchise.partner_franchise_h514,0936 678 894,Số 67 Ấp Thị Tứ Thị Trấn Rạch Gòi Tỉnh Hậu Giang,2026-08-27,,,draft,0,0
franchise_h502,H502,[H502] Cửa hàng 78 Quốc Lộ 13,wujia_franchise.partner_franchise_h502,0339 396 097,"78 Quốc lộ 13, Khu phố 2, xã Minh Hưng, huyện Chơn Thành, tỉnh Bình Phước",2026-08-27,,,draft,0,0
franchise_h508,H508,[H508] Cửa hàng 150 Hùng Vương,wujia_franchise.partner_franchise_h508,0908 557 319,"150 Hùng Vương, Phường 2, Quận 10, TP Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h511,H511,[H511] Cửa hàng 31 Đường Tây Lân,wujia_franchise.partner_franchise_h511,0969 960 601,"31 Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, TP HCM",2026-08-27,,,draft,0,0
franchise_h512,H512,[H512] Cửa hàng 103 Đường Lê Lợi,wujia_franchise.partner_franchise_h512,0989737192,"103 Đường Lê Lợi, Phường Phước Hội, La Gi, Bình Thuận.",2026-08-27,,,draft,0,0
franchise_h507,H507,[H507] Cửa hàng 1583 Tổ 2,wujia_franchise.partner_franchise_h507,0762 562 889,"1583 Tổ 2, đường 747A, Mỹ Hiệp, Thái Hoà, Tân Uyên, Bình Dương",2026-08-27,,,draft,0,0
franchise_h509,H509,[H509] Cửa hàng QL1A Khóm 2,wujia_franchise.partner_franchise_h509,0834262414,"Quốc lộ 1A, Khóm 2, xã Cái Nước, Cà Mau",2026-08-27,,,draft,0,0
franchise_h510,H510,[H510] Cửa hàng 463 Ấp Thị Trấn A,wujia_franchise.partner_franchise_h510,0987154906,"463 Ấp Thị Trấn A , Thị Trấn Hoà Bình , Huyện Hoà Bình Tỉnh Bạc Liêu",2026-08-27,,,draft,0,0
franchise_h519,H519,[H519] Cửa hàng Đường Số 6,wujia_franchise.partner_franchise_h519,0909 669 064,"Đường số 6, Xã Suối Nghệ, Châu Đức, BRVT",2026-08-27,,,draft,0,0
franchise_h504,H504,[H504] Cửa hàng 232 KP Phước Mỹ Khánh,wujia_franchise.partner_franchise_h504,0964910122,"232 Khu Phố Phước Mỹ Khánh, Thị Trấn Phước Mỹ Trung, Huyện Mỏ Cày Bắc, Tỉnh Bến Tre",2026-08-27,,,draft,0,0
franchise_h497,H497,[H497] Cửa hàng Số 233 Đường N5,wujia_franchise.partner_franchise_h497,0975 835 966,"Số 233, Đường N5, Mỹ Phước 1, Phường Thới Hoà, Bến Cát, Bình Dương.",2026-08-27,,,draft,0,0
franchise_h513,H513,[H513] Cửa hàng 516 Ấp Tân Phú 5,wujia_franchise.partner_franchise_h513,0798 316 421,"516 Ấp Tân Phú 5, Xã Tân Phú, Tỉnh Đồng Nai",2026-08-27,,,draft,0,0
franchise_h520,H520,[H520] Cửa hàng 108 Lê Văn Việt,wujia_franchise.partner_franchise_h520,0908 395 157,"108 Lê Văn Việt, Phường Tăng Nhơn Phú, TP HCM",2026-08-27,,,draft,0,0
franchise_h516,H516,[H516] Cửa hàng Số 243 Quốc lộ 30,wujia_franchise.partner_franchise_h516,0917 657 900,"Số 243 Quốc lộ 30, xã An Long, Tam Nông, Đồng Tháp",2026-08-27,,,draft,0,0
franchise_h498,H498,[H498] Cửa hàng 181 Thích Quảng Đức,wujia_franchise.partner_franchise_h498,0383 411 970,"181 Thích Quảng Đức, Phú Thọ, Thủ Dầu Một, Bình Dương",2026-08-27,,,draft,0,0
franchise_h515,H515,[H515] Cửa hàng 58 Nguyễn Tất Thành,wujia_franchise.partner_franchise_h515,0932 844 223,"58 Nguyễn Tất Thành, Phường 1, Thành phố Sa Đéc, Đồng Tháp",2026-08-27,,,draft,0,0
franchise_h521,H521,[H521] Cửa hàng 208 Ấp Chợ,wujia_franchise.partner_franchise_h521,0981152082,"208 ấp Chợ, xã Tân Tiến, Huyện Đồng Phú, Tỉnh Bình Phước",2026-08-27,,,draft,0,0
franchise_h518,H518,[H518] Cửa hàng 90 Linh Trung,wujia_franchise.partner_franchise_h518,0369 851 976,"90 Linh Trung, Phường Linh Trung, TP Thủ Đức, TP Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h527,H527,[H527] Cửa hàng Tổ 7 đường N3,wujia_franchise.partner_franchise_h527,0335 978 734,"Tổ 7 đường N3 Khu Dân Cư Kim Thanh , Khánh Bình , Tân Uyên , Bình Dương",2026-04-01,2028-04-01,,active,0,0
franchise_h528,H528,[H528] Cửa hàng 403 Hùng Vương,wujia_franchise.partner_franchise_h528,0937 744 288,"403 đường Hùng Vương, khu phố Phước Kiểng, Hiệp Phước, Nhơn Trạch, Đông Nai",2026-08-27,,,draft,0,0
franchise_h530,H530,[H530] Cửa hàng 219 Nguyễn Văn Côn,wujia_franchise.partner_franchise_h530,0382 284 538,"219 Nguyễn Văn Côn, Xã Vĩnh Bình, Đồng Tháp/ TT. Vĩnh Bình, Gò Công Tây, Tiền Giang",2026-08-27,,,draft,0,0
franchise_h522,H522,[H522] Cửa hàng 970 Phạm Hữu Lầu,wujia_franchise.partner_franchise_h522,0904 499 544,"970 Đường Phạm Hữu Lầu, Cao Lãnh, Đồng Tháp",2026-08-27,,,draft,0,0
franchise_h531,H531,"[H531] Cửa hàng Ấp 3, Xã Tam Bình",wujia_franchise.partner_franchise_h531,0353 617 174,"Ấp 3, Xã Tam Bình, Tỉnh Vĩnh Long",2026-08-27,,,draft,0,0
franchise_h525,H525,[H525] Cửa hàng 59H Đường Số 2,wujia_franchise.partner_franchise_h525,0969 180 189,"59H Đường Số 2 , Phường Trường Thọ , TP Thủ Đức , TP HCM",2026-08-27,,Cấm 2T5,draft,0,0
franchise_h537,H537,[H537] Cửa hàng Ấp Mới Đường Mỹ Hạnh,wujia_franchise.partner_franchise_h537,0904 844 820,"Ấp Mới 1, Đường Mỹ Hạnh ( TL9) Xã Mỹ Hạnh Nam Đức Hoà, Long An",2026-08-27,,,draft,0,0
franchise_h547,H547,[H547] Cửa hàng 3046A Phạm Thế Hiển,wujia_franchise.partner_franchise_h547,0374887939,"3046A Phạm Thế Hiển, Phường 7, Quận 8, TP HCM.",2026-08-27,,,draft,0,0
franchise_h535,H535,[H535] Cửa hàng 15/2 Khu Phố Bình Phú,wujia_franchise.partner_franchise_h535,0396766535,"15/2 Khu Phố Bình Phú, Phường Bình Chuẩn, Thuận An, Bình Dương",2026-08-27,,,draft,0,0
franchise_h540,H540,[H540] Cửa hàng 51 Thống Nhất,wujia_franchise.partner_franchise_h540,0849 161 288,"51 Thống Nhất, Phường Đông Hòa, Dĩ An, Bình Dương",2026-08-27,,,draft,0,0
franchise_h529,H529,[H529] Cửa hàng Khóm Thành Quới,wujia_franchise.partner_franchise_h529,0762 887 733,"Khóm Thành Quới , Thị Trấn Tân Quới, Huyện Bình Tân, Tỉnh Vĩnh Long",2026-08-27,,,draft,0,0
franchise_h532,H532,[H532] Cửa hàng Tổ 2 Khánh Hội,wujia_franchise.partner_franchise_h532,0909 466 569,"Tổ 2, Khánh Hội, Tân Phước Khánh, Tân Uyên, Bình Dương.",2026-08-27,,,draft,0,0
franchise_h533,H533,[H533] Cửa hàng  229E Nguyễn Tri Phương,wujia_franchise.partner_franchise_h533,0389 195 031,"229E Đ. Nguyễn Tri Phương, Biên Hòa, Đồng Nai",2026-08-27,,,draft,0,0
franchise_h539,H539,"[H539] Cửa hàng Đường Trịnh Hoài Đức, Tổ 1",wujia_franchise.partner_franchise_h539,039 479 1609,"Đường Trịnh Hoài Đức, Tổ 1, KP.Khánh Lộc, P. Khánh Bình, Tân Uyên, Bình Dương",2026-08-27,,,draft,0,0
franchise_h538,H538,[H538] Cửa hàng 58T/1 Lê Thị Trung,wujia_franchise.partner_franchise_h538,0903 151 004,"58T/1 Lê Thị Trung, phường An Phú, Thuận An, Bình Dương",2026-08-27,,,draft,0,0
franchise_h517,H517,[H517] Cửa hàng 1160 Hoàng Lê Kha,wujia_franchise.partner_franchise_h517,0965 584 085,"1160 Hoàng Lê Kha, Tổ 4, Ấp 1, Xã Châu Thành, Tỉnh Tây Ninh",2026-08-27,,,draft,0,0
franchise_h542,H542,[H542] Cửa hàng Lô 28 E1,wujia_franchise.partner_franchise_h542,0907 411 184,"Lô 28 E1, Ô 33, Đường N14 KDC Hòa Lợi, Bình Dương",2026-08-27,,,draft,0,0
franchise_h555,H555,[H555] Cửa hàng 269/4 Ấp Rẫy,wujia_franchise.partner_franchise_h555,0766445522,"269/4, Ấp Rẫy, Thị Trấn Tân Hiệp, Huyện Châu Thành, Tỉnh Tiền Giang",2026-08-27,,,draft,0,0
franchise_h548,H548,[H548] Cửa hàng,wujia_franchise.partner_franchise_h548,0976 242 371,,2026-08-27,,,draft,1,0
franchise_h545,H545,[H545] Cửa hàng B23/474K Ấp 2 Trần Đại Nghĩa,wujia_franchise.partner_franchise_h545,0912 339 776,"B23/474K Ấp 2 Đường Trần Đại Nghĩa, Xã Tân Nhựt, TP.HCM",2026-08-27,,,draft,0,0
franchise_h541,H541,[H541] Cửa hàng 473 ĐT835,wujia_franchise.partner_franchise_h541,0854 893 906,"473 DDT, Ấp Lộc Trung, Cần Giuộc, Tỉnh Long An",2026-08-27,,,draft,0,0
franchise_h526,H526,[H526] Cửa hàng Số 15 KP Hoá Nhựt,wujia_franchise.partner_franchise_h526,0388 113 521,"Số 15, KP Hoá Nhựt, Phường Tân Vĩnh Hiệp, Thành Phố Tân Uyên Tỉnh Bình Dương",2026-08-27,,,draft,0,0
franchise_h534,H534,[H534] Cửa hàng DT785,wujia_franchise.partner_franchise_h534,0977 032 172,"DT785, Tổ 13, Ka Tum, Tân Đông, Tây Ninh",2027-08-11,2028-08-10,,draft,0,0
franchise_h543,H543,[H543] Cửa hàng A6/4 Vĩnh Lộc B,wujia_franchise.partner_franchise_h543,0703 139 674,"A6/4 Vĩnh Lộc B, Tân Vĩnh Lộc, Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h546,H546,[H546] Cửa hàng 805 Luỹ Bán Bích,wujia_franchise.partner_franchise_h546,0375 646 739,"805 Lũy Bán Bích, Phường Tân Phú, Thành phố Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h544,H544,[H544] Cửa hàng Ấp Long Thành,wujia_franchise.partner_franchise_h544,0865-680-094,Ấp Long Thành Thị Trấn Phước Long Huyện Phước Long Tỉnh Bạc Liêu,2026-08-27,,,draft,0,0
franchise_h551,H551,[H551] Cửa hàng 33 Phan Văn Hùng,wujia_franchise.partner_franchise_h551,0941 733 344,"33 Đường Phan Văn Hùng, Thị Trấn Kế Sách, Sóc Trăng",2026-08-27,,,draft,0,0
franchise_h524,H524,[H524] Cửa hàng 101 Hồ Văn Huê,wujia_franchise.partner_franchise_h524,0989 043 768,"101 Hồ Văn Huê, P9, Phú Nhuận, TP Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h549,H549,[H549] Cửa hàng 348B Trịnh Thị Miếng,wujia_franchise.partner_franchise_h549,0985 745 713,"348B TrịnhTthị Miếng, Thới Tam Thôn, Hóc Môn",2026-08-27,,,draft,0,0
franchise_h553,H553,[H553] Cửa hàng 92 Thoại Ngọc Hầu,wujia_franchise.partner_franchise_h553,0833 898 958,"92 Thoại Ngọc Hầu, Thị Trấn An Phú, Xã An Phú, Tỉnh An Giang",2026-08-27,,,draft,0,0
franchise_h523,H523,[H523] Cửa hàng 74 Tỉnh Lộ 52,wujia_franchise.partner_franchise_h523,0902809570,"74 Tỉnh Lộ 52, Hòa Long, Bà Rịa - Vũng Tàu",2026-08-27,,,draft,0,0
franchise_h552,H552,[H552] Cửa hàng Đường Tỉnh 787A,wujia_franchise.partner_franchise_h552,0888 539 456,"Đường tỉnh 787A, Khu Phố An Hội, Trảng Bàng, Tây Ninh",2026-08-27,,,draft,0,0
franchise_h554,H554,[H554] Cửa hàng,wujia_franchise.partner_franchise_h554,0979 764 749,,2026-08-27,,,draft,1,0
franchise_h566,H566,[H566] Cửa hàng 545 Nguyễn Văn Cừ,wujia_franchise.partner_franchise_h566,0705 178 848,"545 Nguyễn Văn Cừ Nối Dài, Phường An Bình, Quận Ninh Kiều, Cần Thơ",2026-08-27,,,draft,0,0
franchise_h550,H550,[H550] Cửa hàng 491 Ấp Hòa Thuận 2,wujia_franchise.partner_franchise_h550,0342 967 852,"491 Ấp Hòa Thuận 2, Xã Cần Giuộc, Tỉnh Long An",2026-08-27,,,draft,0,0
franchise_h557,H557,[H557] Cửa hàng 78 Nguyễn Huệ,wujia_franchise.partner_franchise_h557,0355 480 898,"78 Nguyễn Huệ, thị trấn Sa Rài, huyện Tân Hồng, tỉnh Đồng Tháp",2026-08-27,,,draft,0,0
franchise_h556,H556,[H556] Cửa hàng 50 Hoàng Hoa Thám,wujia_franchise.partner_franchise_h556,0888 689 066,"50 Hoàng Hoa Thám, Phuờng 2, TP Vũng Tàu",2026-08-27,,,draft,0,0
franchise_h562,H562,[H562] Cửa hàng,wujia_franchise.partner_franchise_h562,0829 201 304,,2026-08-27,,,draft,1,0
franchise_h563,H563,[H563] Cửa hàng  Đường Ngãi Giao - Hòa Bình,wujia_franchise.partner_franchise_h563,0907 203 170,"Đường Ngãi Giao - Hòa Bình, ấp Gia Hòa, xã Bình Giã, thành phố Hồ Chí Minh",2026-08-27,,,draft,0,0
franchise_h564,H564,[H564] Cửa hàng 162 ĐT743C,wujia_franchise.partner_franchise_h564,0938 926 869,"162 DT743C, kp Tân Long, P Dĩ An",2026-08-27,,,draft,0,0
franchise_h559,H559,[H559] Cửa hàng Chợ Tân Hiệp,wujia_franchise.partner_franchise_h559,0988-566-274,"Chợ Tân Hiệp, Tân Uyên, Bình Dương",2026-08-27,,,draft,0,0
franchise_h569,H569,[H569] Cửa hàng số 34 Đường 4B,wujia_franchise.partner_franchise_h569,0902 337 773,"số 34 Đường 4B, KDC Thuận Đạo, TT Bến Lức, Long An",2026-08-27,,,draft,0,0
franchise_h561,H561,[H561] Cửa hàng Chợ Vĩnh Kim,wujia_franchise.partner_franchise_h561,0376 767 067,"Chợ Vĩnh Kim, Ấp Vĩnh Thạnh, Xã Vĩnh Kim, Huyện Châu Thành, Tỉnh Tiền Giang",2026-08-27,,,draft,0,0
franchise_h571,H571,[H571] Cửa hàng 357 Võ Thị Sáu,wujia_franchise.partner_franchise_h571,0898-309-125,"357 Võ Thị Sáu, Long Điền, BRVT",2026-08-27,,,draft,0,0
franchise_h567,H567,[H567] Cửa hàng Ấp 1C,wujia_franchise.partner_franchise_h567,0765 449 449,"Ấp 1C, Xã Phước Thái, Huyện Long Thành, Tỉnh Đồng Nai",2026-08-27,,,draft,0,0
franchise_h558,H558,[H558] Cửa hàng 161A/5,wujia_franchise.partner_franchise_h558,0941 575 333,"161A/5, đường 22/12, Phường An Phú, TP HCM",2026-05-29,,,draft,0,0
franchise_h565,H565,[H565] Cửa hàng 09 Quang Trung,wujia_franchise.partner_franchise_h565,0973-626-769,"09 Đường Quang Trung, khu phố 5, Phường Trị An, Đồng Nai",2026-08-27,,,draft,0,0
